T,Name,Series
1173,чт,2925178582.0
1174,пт,9993323080.0
1175,сб,5677529847.0
1176,вс,7773782520.0
1177,пн,411331030.0
1178,вт,1749261096.0
1179,ср,7313761312.0
1180,чт,9647165385.0
1181,пт,8548457960.0
1182,сб,394427229.0
1183,вс,7753159494.0
1184,пн,3112326486.0
1185,вт,6637541850.0
1186,ср,8035786710.0
1187,чт,6832746508.0
1188,пт,4580467156.0
1189,сб,1058788731.0
1190,вс,5982771500.0
1191,пн,4704265344.0
1192,вт,5469035376.0
1193,ср,1357091066.0
1194,чт,204787280.0
1195,пт,8369922910.0
1196,сб,8855728752.0
1197,вс,5413683402.0
1198,пн,291226720.0
1199,вт,6002882300.0
1200,ср,9587048544.0
1201,чт,2581036908.0
1202,пт,5093710125.0
1203,сб,341063660.0
1204,вс,51358258.0
1205,пн,1681768384.0
1206,вт,5767190840.0
1207,ср,2234310880.0
1208,чт,3948988509.0
1209,пт,2344277304.0
1210,сб,4640877936.0
1211,вс,2436484668.0
1212,пн,6999661604.0
1213,вт,2896086261.0
1214,ср,4706237612.0
1215,чт,2949100924.0
1216,пт,4327932318.0
1217,сб,1440490240.0
1218,вс,5305936226.0
1219,пн,10242330813.0
1220,вт,3573002178.0
1221,ср,12588065463.0
1222,чт,8450752436.0
1223,пт,14035094220.0
1224,сб,12237242776.0
1225,вс,10222260714.0
1226,пн,7546275010.0
1227,вт,2353181400.0
1228,ср,12496412788.0
1229,чт,1234751089.0
1230,пт,7228181096.0
1231,сб,8043797192.0
1232,вс,7625778120.0
1233,пн,9765795419.0
1234,вт,2879504565.0
1235,ср,8330863595.0
1236,чт,5065007400.0
1237,пт,3680464608.0
1238,сб,9727685733.0
1239,вс,6772381828.0
1240,пн,4464295682.0
1241,вт,1508331924.0
1242,ср,6252041120.0
1243,чт,9473294625.0
1244,пт,2587955086.0
1245,сб,2373018232.0
1246,вс,8590517624.0
1247,пн,6616778092.0
1248,вт,2880703770.0
1249,ср,6091937170.0
1250,чт,8483357388.0
1251,пт,6464699296.0
1252,сб,5267077200.0
1253,вс,5722199125.0
1254,пн,8108963508.0
1255,вт,5884399332.0
1256,ср,8759210134.0
1257,чт,88702740.0
1258,пт,590881830.0
1259,сб,2345494998.0
1260,вс,4307785940.0
1261,пн,2336060636.0
1262,вт,231129852.0
1263,ср,8666474666.0
1264,чт,3974874591.0
1265,пт,500094382.0
1266,сб,3570320320.0
1267,вс,4208097046.0
1268,пн,6254288872.0
1269,вт,1019922576.0
1270,ср,6344638880.0
1271,чт,169653000.0
1272,пт,4343097678.0
1273,сб,2788731876.0
1274,вс,7135428000.0
1275,пн,4242068494.0
1276,вт,2108872712.0
1277,ср,4278122896.0
1278,чт,2728886349.0
1279,пт,4160593360.0
1280,сб,90498611.0
1281,вс,4885592037.0
1282,пн,5854875912.0
1283,вт,5338935237.0
1284,ср,3282452558.0
1285,чт,3775553951.0
1286,пт,1953973123.0
1287,сб,2913720216.0
1288,вс,4277753520.0
1289,пн,3127497687.4
1290,вт,1446494240.7
1291,ср,5763455941.3
1292,чт,4759697799.0
1293,пт,2735658044.0
1294,сб,279716355.6
1295,вс,571538107.1
1296,пн,5087433191.4
1297,вт,6228613407.6
1298,ср,2494798921.9
1299,чт,6507951911.2
1300,пт,3262702646.4
1301,сб,6823532582.5
1302,вс,3794993681.9
1303,пн,7244741296.0
1304,вт,6080432670.8
1305,ср,2501657320.0
1306,чт,3458498863.0
1307,пт,5967331536.0
1308,сб,3688314548.4
1309,вс,4922268390.3
1310,пн,379820027.4
1311,вт,731501822.7
1312,ср,2626679827.6
1313,чт,357579506.2
1314,пт,589383343.6
1315,сб,2112213105.9
1316,вс,1862062626.2
1317,пн,1382364510.9
1318,вт,5846594917.4
1319,ср,597598491.4
1320,чт,4688498071.6
1321,пт,6250406706.9
1322,сб,397660869.3
1323,вс,2588740224.0
1324,пн,4493475611.3
1325,вт,4905388180.4
1326,ср,5154193897.0
1327,чт,4475964396.3
1328,пт,4974401590.6
1329,сб,3060871233.4
1330,вс,768907464.6
1331,пн,542967396.3
1332,вт,2333870990.0
1333,ср,691430588.5
1334,чт,3669121028.5
1335,пт,3611018602.9
1336,сб,977892907.7
1337,вс,5992588789.0
1338,пн,5467153086.2
1339,вт,3396236205.7
1340,ср,5915894476.1
1341,чт,3254523052.8
1342,пт,1064463342.9
1343,сб,3175089688.7
1344,вс,886874315.4
1345,пн,2726263290.9
1346,вт,754283771.4
1347,ср,5634923918.6
1348,чт,4035838999.5
1349,пт,2383260352.0
1350,сб,5632574130.0
1351,вс,1226977934.8
1352,пн,1459229191.6
1353,вт,4697866777.8
1354,ср,1003697002.0
1355,чт,5022643947.4
1356,пт,4522987684.3
1357,сб,3439571110.0
1358,вс,4030270412.3
1359,пн,4698359188.0
1360,вт,2456346587.9
1361,ср,1936474507.6
1362,чт,3701600839.8
1363,пт,1323805896.0
1364,сб,3170833206.6
1365,вс,1090881123.6
1366,пн,1582875011.9
1367,вт,1016291231.5
1368,ср,3824041776.2
1369,чт,908667627.7
1370,пт,634755364.3
1371,сб,816287900.8
1372,вс,3301821134.8
1373,пн,4368157735.7
1374,вт,4728924635.7
1375,ср,1589457368.7
1376,чт,162833717.4
1377,пт,4617408463.2
1378,сб,203049435.6
1379,вс,1037002243.6
1380,пн,2399617329.4
1381,вт,801314952.8
1382,ср,3647337626.2
1383,чт,2232586494.0
1384,пт,3260483725.2
1385,сб,2568129640.7
1386,вс,4114122964.0
1387,пн,3511259876.9
1388,вт,15303154.9
1389,ср,136351721.0
1390,чт,1275907285.2
1391,пт,1794933785.5
1392,сб,1278627106.4
1393,вс,2955911478.8
1394,пн,2189814495.3
1395,вт,3917484560.0
1396,ср,220391915.7
1397,чт,3310783492.3
1398,пт,3635635317.9
1399,сб,400237675.8
1400,вс,3802670259.2
1401,пн,3504915295.4
1402,вт,1434730779.0
1403,ср,3083024274.1
1404,чт,1270563107.4
1405,пт,354556384.7
1406,сб,1461213680.6
1407,вс,3080749800.4
1408,пн,841917088.4
1409,вт,1975804341.4
1410,ср,2304423015.2
1411,чт,315702306.2
1412,пт,3195045966.2
1413,сб,1679528472.4
1414,вс,1560602421.4
1415,пн,1465204925.7
1416,вт,466178112.1
1417,ср,1765266940.8
1418,чт,489161358.8
1419,пт,2399518470.0
1420,сб,1532618438.7
1421,вс,3007660786.0
1422,пн,2933046404.8
1423,вт,1795501482.0
1424,ср,498203270.4
1425,чт,2044631569.7
1426,пт,494790358.4
1427,сб,1608910326.3
1428,вс,73467411.4
1429,пн,57192723.9
1430,вт,1734103365.7
1431,ср,2014040767.2
1432,чт,1013296860.0
1433,пт,1367379533.4
1434,сб,1176590011.0
1435,вс,1703623939.3
1436,пн,1600193316.2
1437,вт,2055754336.5
1438,ср,1019941945.0
1439,чт,881601279.8
1440,пт,986198485.0
1441,сб,543165781.1
1442,вс,927558253.4
1443,пн,2135680225.5
1444,вт,793901551.8
1445,ср,11460724.6
1446,чт,1747942488.7
1447,пт,1942763279.1
1448,сб,844792647.4
1449,вс,1730129416.4
1450,пн,644950240.9
1451,вт,659180250.2
1452,ср,333977286.2
1453,чт,401041935.8
1454,пт,400196695.4
1455,сб,311333328.7
1456,вс,230786826.9
1457,пн,624535329.8
1458,вт,198800426.1
1459,ср,123164142.1
1460,чт,1524047042.4
1461,пт,1448567485.2
1462,сб,652436026.3
1463,вс,260736299.5
1464,пн,378823842.6
1465,вт,295840158.1
1466,ср,618017790.6
1467,чт,1226726157.3
1468,пт,388087342.6
1469,сб,266891101.4
1470,вс,180412113.4
1471,пн,971748458.6
1472,вт,589522559.2
1473,ср,390314004.2
1474,чт,50201504.2
1475,пт,743845564.3
1476,сб,854943743.6
1477,вс,264459644.0
1478,пн,405531792.0
1479,вт,246912454.7
1480,ср,721661636.9
1481,чт,618390094.7
1482,пт,372593315.5
1483,сб,611956383.8
1484,вс,41255094.8
1485,пн,48409628.6
1486,вт,290990449.2
1487,ср,249764222.7
1488,чт,316619926.4
1489,пт,235615860.5
1490,сб,246265758.4
1491,вс,64334461.9
1492,пн,113486904.8
1493,вт,183814499.9
1494,ср,180483585.4
1495,чт,200418618.5
1496,пт,176227897.0
1497,сб,44149719.6
1498,вс,5439991.3
1499,пн,16649047.7
1500,вт,8042019.5
1501,ср,43757384.4
1502,чт,48375809.5
1503,пт,288695242.4
1504,сб,340042161.4
1505,вс,303106445.3
1506,пн,204985801.6
1507,вт,263586726.7
1508,ср,459281772.1
1509,чт,373133924.9
1510,пт,817272164.1
1511,сб,444158501.4
1512,вс,297452582.0
1513,пн,1211098269.7
1514,вт,537488808.9
1515,ср,1468903353.8
1516,чт,1502915905.9
1517,пт,1064446379.4
1518,сб,1215643767.0
1519,вс,873061486.2
1520,пн,587182424.5
1521,вт,505451720.2
1522,ср,576783766.0
1523,чт,1165173526.2
1524,пт,1195870447.0
1525,сб,2306261519.3
1526,вс,1878572802.9
1527,пн,19983122.1
1528,вт,541891367.2
1529,ср,2931990490.7
1530,чт,2237053419.3
1531,пт,1411072089.3
1532,сб,1058509352.7
1533,вс,914878836.3
1534,пн,1255189595.1
1535,вт,968539729.0
1536,ср,3410549956.8
1537,чт,3372724997.0
1538,пт,738974457.4
1539,сб,3319867521.5
1540,вс,1933742275.4
1541,пн,4052580458.0
1542,вт,2226467244.5
1543,ср,480396763.6
1544,чт,3529790435.6
1545,пт,3340734601.0
1546,сб,2450748634.1
1547,вс,3121500350.6
1548,пн,3654403693.1
1549,вт,4235467041.8
1550,ср,1019226387.8
1551,чт,3984419798.6
1552,пт,1000942755.3
1553,сб,4629198443.7
1554,вс,331218552.9
1555,пн,562494296.8
1556,вт,3134664119.9
1557,ср,1891165004.8
1558,чт,4175751138.7
1559,пт,1640555129.5
1560,сб,2147652557.9
1561,вс,5161017934.7
1562,пн,2199858190.9
1563,вт,2957312270.5
1564,ср,1910947031.1
1565,чт,4822263850.9
1566,пт,2129449232.8
1567,сб,5275469448.6
1568,вс,6408006805.7
1569,пн,3959158702.7
1570,вт,5971412324.9
1571,ср,2602100496.2
1572,чт,5345031490.5
1573,пт,4143302586.2
1574,сб,3706358860.8
1575,вс,2806564310.9
1576,пн,1119104738.3
1577,вт,2328815298.4
1578,ср,2541782259.5
1579,чт,1505084696.5
1580,пт,133307394.0
1581,сб,7678337322.5
1582,вс,6657709800.2
1583,пн,251234283.6
1584,вт,6874687265.5
1585,ср,7020134256.0
1586,чт,8279765869.9
1587,пт,2517631592.2
1588,сб,7791636644.9
1589,вс,765313335.8
1590,пн,1937824920.2
1591,вт,8846545190.3
1592,ср,1239693581.8
1593,чт,1282990990.6
1594,пт,2062296416.8
1595,сб,4633670228.6
1596,вс,338319051.7
1597,пн,6614768420.4
1598,вт,524785931.7
1599,ср,3887010167.0
1600,чт,9811184215.5
1601,пт,6056531693.4
1602,сб,2847041735.1
1603,вс,290987923.0
1604,пн,2158313312.1
1605,вт,7549750628.3
1606,ср,3459021.2
1607,чт,4598765934.1
1608,пт,3340880300.5
1609,сб,7011790883.4
1610,вс,7924479722.2
1611,пн,6050556160.2
1612,вт,7074688418.0
1613,ср,1718317846.4
1614,чт,4308888704.8
1615,пт,8970019795.4
1616,сб,896787388.4
1617,вс,9897195451.0
1618,пн,8481685310.9
1619,вт,8677768410.1
1620,ср,8574520263.8
1621,чт,11010203929.6
1622,пт,10370020894.1
1623,сб,7242804979.9
1624,вс,6024648490.6
1625,пн,7427144533.6
1626,вт,9903248348.0
1627,ср,8846412440.5
1628,чт,7198202303.9
1629,пт,2587356968.5
1630,сб,12982684669.9
1631,вс,6450180099.7
1632,пн,499242846.6
1633,вт,10042805723.6
1634,ср,12626617547.3
1635,чт,2514568489.3
1636,пт,13205478117.8
1637,сб,3664353867.9
1638,вс,1569985188.1
1639,пн,12826155095.5
1640,вт,5470394859.5
1641,ср,8954425429.7
1642,чт,13488911996.7
1643,пт,9312917488.8
1644,сб,12225524175.8
1645,вс,3765534016.6
1646,пн,5928120960.0
1647,вт,6639483761.4
1648,ср,13598956550.3
1649,чт,9214346126.0
1650,пт,5530790729.3
1651,сб,8242576006.1
1652,вс,13995237558.1
1653,пн,11360669570.2
1654,вт,7214846631.1
1655,ср,6084643300.1
1656,чт,2455452798.5
1657,пт,7715073493.6
1658,сб,9835758210.4
1659,вс,12294546971.2
1660,пн,4721265247.1
1661,вт,11962878596.0
1662,ср,7765619646.8
1663,чт,8270830304.1
1664,пт,6738319934.3
1665,сб,9769524123.2
1666,вс,14133629613.9
1667,пн,16354385588.3
1668,вт,3739857971.9
1669,ср,3605987165.3
1670,чт,4116667105.1
1671,пт,9809951803.9
1672,сб,4290846738.0
1673,вс,11323450437.2
1674,пн,13616210786.5
1675,вт,2258498667.3
1676,ср,5293515117.7
1677,чт,16523823260.0
1678,пт,11860138919.4
1679,сб,11911458156.7
1680,вс,11828156490.6
1681,пн,7640561497.9
1682,вт,11519022297.4
1683,ср,13258353001.3
1684,чт,2106007484.7
1685,пт,11159674120.2
1686,сб,7765981177.5
1687,вс,4124269831.1
1688,пн,16487900903.6
1689,вт,18408492095.8
1690,ср,3595725208.8
1691,чт,3723489393.1
1692,пт,10751481450.3
1693,сб,4368769648.4
1694,вс,2448987469.3
1695,пн,13922578796.6
1696,вт,13386829372.8
1697,ср,3978238708.2
1698,чт,12976071857.8
1699,пт,8434817981.8
1700,сб,7610645078.5
1701,вс,71230554.0
1702,пн,12974100471.1
1703,вт,7967303866.3
1704,ср,15866740637.6
1705,чт,4469526524.2
1706,пт,476954904.0
1707,сб,1255938587.1
1708,вс,3373742269.3
1709,пн,8122811804.5
1710,вт,1556834055.1
1711,ср,420740912.3
1712,чт,10448004891.5
1713,пт,15825274859.6
1714,сб,19976249143.2
1715,вс,18188271358.1
1716,пн,11491587618.5
1717,вт,11695378364.3
1718,ср,17175475493.3
1719,чт,17008962102.5
1720,пт,5974655340.2
1721,сб,21808635573.1
1722,вс,20067523141.7
1723,пн,5538828993.0
1724,вт,21977353466.5
1725,ср,19390411044.7
1726,чт,11901869048.2
1727,пт,14820381749.8
1728,сб,21031687733.6
1729,вс,9322723848.0
1730,пн,80251578.6
1731,вт,592089135.0
1732,ср,5136587919.6
1733,чт,5562233938.4
1734,пт,13400624320.4
1735,сб,4986457260.0
1736,вс,12302006189.8
1737,пн,19586954071.8
1738,вт,2037696237.0
1739,ср,1155523054.1
1740,чт,9939696956.9
1741,пт,9105010217.1
1742,сб,870089015.3
1743,вс,10417627674.2
1744,пн,21318771286.0
1745,вт,14646805493.1
1746,ср,411831490.8
1747,чт,14237622186.4
1748,пт,12341661036.2
1749,сб,9683590738.5
1750,вс,8650481332.6
1751,пн,18429041424.4
1752,вт,22138638351.2
1753,ср,11035169558.5
1754,чт,4508589804.3
1755,пт,6674194705.1
1756,сб,24635926540.7
1757,вс,5680266908.5
1758,пн,15573119737.3
1759,вт,10600529196.7
1760,ср,4066601132.5
1761,чт,16991581998.5
1762,пт,22813184797.7
1763,сб,4878990353.2
1764,вс,21818223507.0
1765,пн,4562516507.9
1766,вт,22499561596.0
1767,ср,17044260930.1
1768,чт,5338663895.4
1769,пт,19905479234.0
1770,сб,24362975190.0
1771,вс,16793207641.4
1772,пн,3810991466.6
1773,вт,14471977543.7
1774,ср,9388101508.2
1775,чт,11590889696.8
1776,пт,21943524742.4
1777,сб,21604746361.8
1778,вс,11328870165.0
1779,пн,16248512133.4
1780,вт,4746505510.5
1781,ср,12971260928.9
1782,чт,27097246828.6
1783,пт,12528552836.9
1784,сб,7394138697.1
1785,вс,28525895853.7
1786,пн,7236625392.9
1787,вт,4968911185.4
1788,ср,7624871280.2
1789,чт,5837619873.5
1790,пт,11510562828.7
1791,сб,12938640020.3
1792,вс,21856421370.5
1793,пн,19591125264.4
1794,вт,22470038133.3
1795,ср,15798493768.8
1796,чт,12565757488.6
1797,пт,9473190395.8
1798,сб,4562901860.6
1799,вс,29786830575.7
1800,пн,29539830810.0
1801,вт,5676679633.5
1802,ср,2361577631.1
1803,чт,14814850744.3
1804,пт,1110283487.0
1805,сб,29915888682.4
1806,вс,1641364233.8
1807,пн,21766080533.5
1808,вт,19111103074.6
1809,ср,30386453793.6
1810,чт,8898032817.0
1811,пт,29996173523.7
1812,сб,23133613776.8
1813,вс,8312933163.6
1814,пн,3757437639.7
1815,вт,23489372531.3
1816,ср,21698020210.4
1817,чт,11737449639.5
1818,пт,28773416089.5
1819,сб,5171807049.3
1820,вс,24097856673.6
1821,пн,20308888566.0
1822,вт,7505949471.2
1823,ср,17165261843.4
1824,чт,13062490319.3
1825,пт,28330738416.4
1826,сб,32015620189.0
1827,вс,30460370723.1
1828,пн,17708168278.2
1829,вт,27883166410.9
1830,ср,12028073407.4
1831,чт,4611627870.2
1832,пт,17977111528.1
1833,сб,10512236209.9
1834,вс,17637357823.5
1835,пн,11557175947.1
1836,вт,18041952997.0
1837,ср,8229996531.1
1838,чт,28125813405.7
1839,пт,21472721639.5
1840,сб,16634310431.0
1841,вс,27152059789.9
1842,пн,29191600230.8
1843,вт,5343819181.1
1844,ср,29087300853.1
1845,чт,6148805776.0
1846,пт,33970248712.5
1847,сб,15356195292.3
1848,вс,20888951610.5
1849,пн,17234495275.1
1850,вт,34446325470.8
1851,ср,10604594608.9
1852,чт,6128240932.8
1853,пт,21564589905.2
1854,сб,20566920795.2
1855,вс,23725356384.3
1856,пн,20065759721.0
1857,вт,28527697827.6
1858,ср,17909956894.2
1859,чт,4985348013.3
1860,пт,19485895832.6
1861,сб,12278124924.1
1862,вс,17841715812.3
1863,пн,33024000728.1
1864,вт,26928580108.3
1865,ср,4126623374.7
1866,чт,36290118417.0
1867,пт,5350274955.0
1868,сб,33559313163.1
1869,вс,2159340289.9
1870,пн,6068953226.8
1871,вт,19787510648.0
1872,ср,3859927610.5
1873,чт,20579027403.7
1874,пт,29023588208.1
1875,сб,12109454951.0
1876,вс,19448304254.8
1877,пн,36248826403.2
1878,вт,13494701952.9
1879,ср,37153182110.6
1880,чт,931731673.3
1881,пт,4172450321.9
1882,сб,27880826079.5
1883,вс,7348827096.6
1884,пн,34845201815.3
1885,вт,12804832255.9
1886,ср,12818793709.2
1887,чт,36821806102.3
1888,пт,34454863507.6
1889,сб,16837002555.7
1890,вс,4838238322.8
1891,пн,1393140670.0
1892,вт,19009162174.8
1893,ср,445517811.1
1894,чт,1714134765.2
1895,пт,6832438183.1
1896,сб,14072745339.2
1897,вс,23196077720.4
1898,пн,19646235485.0
1899,вт,34753261019.6
1900,ср,15549082218.5
1901,чт,16620331462.9
1902,пт,14085593818.8
1903,сб,36570997504.5
1904,вс,25206405670.4
1905,пн,32363704366.3
1906,вт,657311101.7
1907,ср,37034147471.1
1908,чт,33182669177.2
1909,пт,40365540499.7
1910,сб,3431238547.5
1911,вс,33242473885.9
1912,пн,7304592943.7
1913,вт,38825912165.3
1914,ср,10838674335.9
1915,чт,1776331937.6
1916,пт,10635633209.1
1917,сб,24201832659.8
1918,вс,34099233727.5
1919,пн,30537484585.8
1920,вт,25892578096.4
1921,ср,33427513667.7
1922,чт,28118830225.2
1923,пт,21329350817.7
1924,сб,17325591637.8
1925,вс,39772725265.8
1926,пн,30777923596.6
1927,вт,19312564849.5
1928,ср,20846842944.8
1929,чт,27746177247.0
1930,пт,30039381019.8
1931,сб,27955875830.7
1932,вс,36198862065.7
1933,пн,17924386919.0
1934,вт,32987577190.4
1935,ср,30700474165.0
1936,чт,4458748932.8
1937,пт,5622488100.0
1938,сб,39160719112.6
1939,вс,20590615971.3
1940,пн,33767868080.9
1941,вт,2924842638.2
1942,ср,3768449455.2
1943,чт,36981696176.7
1944,пт,35683763286.5
1945,сб,34856197757.0
1946,вс,32744021648.3
1947,пн,10325431204.1
1948,вт,35540827237.3
1949,ср,19530615973.1
1950,чт,7759640283.0
1951,пт,28408691990.0
1952,сб,38737114200.5
1953,вс,8409530351.4
1954,пн,20260968110.4
1955,вт,19038081747.3
1956,ср,20087219931.5
1957,чт,34558366456.4
1958,пт,32284547951.6
1959,сб,21029341868.5
1960,вс,7003448191.1
1961,пн,24380993403.5
1962,вт,27080909938.2
1963,ср,40279366055.0
1964,чт,31200406862.1
1965,пт,16278443486.1
1966,сб,31381616727.1
1967,вс,24551711034.9
1968,пн,43155866728.6
1969,вт,22141061861.7
1970,ср,12141443842.2
1971,чт,3758529175.7
1972,пт,22914200080.3
1973,сб,16596873413.1
1974,вс,42179865450.8
1975,пн,16096700607.1
1976,вт,7920170406.4
1977,ср,26898908754.5
1978,чт,41705356883.3
1979,пт,32151731770.7
1980,сб,44502577862.3
1981,вс,20205249561.5
1982,пн,4430084808.5
1983,вт,15944099223.3
1984,ср,8378557860.8
1985,чт,32056443985.3
1986,пт,28724650561.6
1987,сб,30739512753.3
1988,вс,35203060221.1
1989,пн,24801470362.2
1990,вт,7111254028.7
1991,ср,8527679231.6
1992,чт,21854470605.1
1993,пт,40187604060.3
1994,сб,40494111185.8
1995,вс,4187618390.7
1996,пн,46919567860.6
1997,вт,4078785850.1
1998,ср,25526333829.2
1999,чт,29875201514.1
2000,пт,4594781055.3
2001,сб,17559761549.5
2002,вс,18310468002.4
2003,пн,45881103529.6
2004,вт,43407424883.0
2005,ср,44341434573.7
2006,чт,43947567034.7
2007,пт,25628495358.6
2008,сб,46552323586.9
2009,вс,48882000414.9
2010,пн,34755334173.5
