Ряд скользящих средних,Разница между исходным рядом и рядом скользящих средних,Сезонный фактор
6458372440.2857,-2289277656.28571,1411013878.87219
6674798517.7143,-3636293955.71429,7530996327.72118
6379910738.1429,9076876191.85714,-808374796.88421
6585723803.2857,7313561045.71429,-1831962160.25664
6084536137.2857,-3393522519.28571,1197964330.26429
8057299965.5714,-5297276165.57143,1335828382.99124
7532136439.8571,-3446778359.85714,-8835465962.70805
5824074857.7143,-5163293735.71429,1411013878.87219
6660944257.4286,10186907102.57140,7530996327.72118
6885828691.1429,4894813558.85714,-808374796.88421
7790288518.8571,-5847434744.85714,-1831962160.25664
8337559072.8571,211540343.14286,1197964330.26429
6443647004.7143,-2109432168.71429,1335828382.99124
5953791858.0000,4462785016.00000,-8835465962.70805
6915946763.8571,-2424271763.85714,1411013878.87219
5910925615.8571,-2320458732.85714,7530996327.72118
6283202081.0000,2068454142.00000,-808374796.88421
5337400795.2857,3340537319.71429,-1831962160.25664
5101808786.2857,-3587857406.28571,1197964330.26429
4675045153.0000,2265104939.00000,1335828382.99124
3551662370.0000,244305504.00000,-8835465962.70805
2974899717.2857,-132368780.28571,1411013878.87219
4143532413.0000,-3540410963.00000,7530996327.72118
3792862981.8571,-3304886239.85714,-808374796.88421
3494359540.4286,1146240005.57143,-1831962160.25664
3210605075.1429,6483775174.85714,1197964330.26429
3784123067.5714,701341006.42857,1335828382.99124
4991824479.4286,-3285380695.42857,-8835465962.70805
4707421560.0000,-3851171880.00000,1411013878.87219
4785260515.1429,-167513118.14286,7530996327.72118
4628664481.7143,4313222143.28571,-808374796.88421
5085959385.5714,-2436180275.57143,-1831962160.25664
6073961278.4286,4165291657.57143,1197964330.26429
6142239715.2857,-2752947875.28571,1335828382.99124
6379339928.5714,-1471831817.57143,-8835465962.70805
7492081515.8571,280181414.14286,1411013878.87219
6406126266.4286,-1310429811.42857,7530996327.72118
6075684157.8571,4525903960.14286,-808374796.88421
5951164348.0000,4487805873.00000,-1831962160.25664
4869652515.4286,-2232086325.42857,1197964330.26429
5069000036.0000,-3992802956.00000,1335828382.99124
4827484179.7143,-791614737.71429,-8835465962.70805
3458361064.1429,-3256680962.14286,1411013878.87219
3098227853.8571,3392901245.14286,7530996327.72118
3132590720.7143,5778386403.28571,-808374796.88421
3195859989.0000,-2340751577.00000,-1831962160.25664
3566595356.1429,-3449961638.14286,1197964330.26429
3207102584.2857,-1890365436.28571,1335828382.99124
2717051688.5714,1761702631.42857,-8835465962.70805
3630307526.8571,-833479854.85714,1411013878.87219
4186954110.0000,-212274414.00000,7530996327.72118
4447107241.4286,1033513612.57143,-808374796.88421
3901632119.0000,3346267161.00000,-1831962160.25664
4071629523.0000,-58469723.00000,1197964330.26429
4063926302.0000,-926117234.00000,1335828382.99124
3759123987.4286,-3098695524.42857,-8835465962.70805
3575379816.5714,411429683.42857,1411013878.87219
3474790490.8571,445966658.14286,7530996327.72118
3418375995.4286,-71371343.42857,-808374796.88421
3789162348.2857,2172527735.71429,-1831962160.25664
3526449500.4286,-217414980.42857,1197964330.26429
3150849626.5714,-407942026.57143,1335828382.99124
3194928050.8571,61004882.14286,-8835465962.70805
2396381455.1429,-248561890.14286,1411013878.87219
2630762358.8571,-1339204326.85714,7530996327.72118
2414655789.4286,1240897832.57143,-808374796.88421
2516998320.1429,-2145134406.14286,-1831962160.25664
2852372381.2857,2097328464.71429,1197964330.26429
3421609809.8571,-2191448195.85714,1335828382.99124
4640322659.2857,-667992011.28571,-8835465962.70805
5079174309.5714,-583736316.57143,1411013878.87219
5047134252.1429,229085779.85714,7530996327.72118
6417796184.1429,5768747383.85714,-808374796.88421
7760503045.7143,-4316677579.71429,-1831962160.25664
7153661162.1429,-2428240718.14286,1197964330.26429
6937555635.8571,3887239502.14286,1335828382.99124
5854428515.8571,7516850163.14286,-8835465962.70805
6842214539.2857,-6594669731.28571,1411013878.87219
8282975040.1429,-4519493692.14286,7530996327.72118
9233089381.5714,-4628435653.57143,-808374796.88421
9163734518.2857,1194593111.71428,-1831962160.25664
9937997630.8571,4872746319.14286,1197964330.26429
10187864443.5714,7287731084.42857,1335828382.99124
9728725116.7143,3157069519.28572,-8835465962.70805
9234165387.1429,-3566778791.14286,1411013878.87219
7218284737.0000,-1705735700.00000,7530996327.72118
5046262495.1429,-3655584055.14286,-808374796.88421
3374058034.2857,3522351488.71429,-1831962160.25664
2624556752.0000,-1924977353.00000,1197964330.26429
3377587551.5714,-1106147716.57143,1335828382.99124
4308366696.1429,-3128003286.14286,-8835465962.70805
3909272347.1429,-3488394727.14286,1411013878.87219
4752892466.4286,6030872167.57143,7530996327.72118
4739860558.5714,3166271893.42857,-808374796.88421
5617637964.2857,-1514888884.28571,-1831962160.25664
5784110427.1429,820809806.85714,1197964330.26429
5808318702.2857,-3628102222.28571,1335828382.99124
5779495810.2857,1545309439.71429,-8835465962.70805
6037377758.7143,-4451192898.71429,1411013878.87219
6123021875.2857,4830200684.71429,7530996327.72118
6918758766.7143,785613441.28571,-808374796.88421
7374874152.7143,-1466951433.71429,-1831962160.25664
7201591090.4286,2837959.57143,1197964330.26429
6269290034.0000,1481084686.00000,1335828382.99124
5637260166.4286,4880352785.57143,-8835465962.70805
4800339193.2857,-4427135769.28571,1411013878.87219
3913518193.2857,513596971.71429,7530996327.72118
4182029973.1429,-901866838.14286,-808374796.88421
3938184948.5714,-3888709041.57143,-1831962160.25664
5090699503.7143,-4094017453.71429,1197964330.26429
5256802007.1429,4373155171.85714,1335828382.99124
5957464706.1429,2853233073.85714,-8835465962.70805
6568801207.4286,1872004102.57143,1411013878.87219
7198353165.4286,-1608520476.42857,7530996327.72118
5945131911.8571,2239670116.14286,-808374796.88421
5568580002.8571,-1239748586.85714,-1831962160.25664
4738027396.5714,665518359.42857,1197964330.26429
4558980395.2857,-3701571991.28571,1335828382.99124
3762979339.5714,2411855077.42857,-8835465962.70805
4363897668.7143,-1736960602.71429,1411013878.87219
4678559662.2857,-342055982.28571,7530996327.72118
4952269410.2857,-2339474772.28571,-808374796.88421
4489952507.8571,4045307212.14286,-1831962160.25664
4987537549.2857,2618642161.71429,1197964330.26429
5296213766.7143,-2522837126.71429,1335828382.99124
5403412350.5714,-2464796250.57143,-8835465962.70805
4332217883.4286,1777814472.57143,1411013878.87219
3263354119.2857,3233883082.71429,7530996327.72118
2990629379.2857,372555345.71429,-808374796.88421
3496769400.4286,-2459870950.42857,-1831962160.25664
3308202835.2857,-3184069473.28571,1197964330.26429
2435132353.0000,-1570828893.00000,1335828382.99124
2640185115.5714,3841411132.42857,-8835465962.70805
2916324870.7143,1873741529.28571,1411013878.87219
3700307412.5714,-3314563586.57143,7530996327.72118
3806921622.0000,991632441.00000,-808374796.88421
3284984634.4286,-315107898.42857,-1831962160.25664
2842331756.5714,2769679398.42857,1197964330.26429
3102558202.5714,-1491955276.57143,1335828382.99124
2890668638.4286,-62631303.42857,-8835465962.70805
2979411513.8571,-1287915258.85714,1411013878.87219
4613964942.8571,-2406635994.85714,7530996327.72118
4856716875.0000,-1541389761.00000,-808374796.88421
6293658851.7143,-2702581987.71429,-1831962160.25664
8343374523.1429,8710510634.85714,1197964330.26429
9364421693.5714,-6054555242.57143,1335828382.99124
9615144603.5714,3271486568.42857,-8835465962.70805
11353954834.4286,4685551120.57143,1411013878.87219
9578365415.2857,-223706274.28572,7530996327.72118
10713926105.1429,-5643538621.14286,-808374796.88421
9702791694.8571,6059956785.14286,-1831962160.25664
8552509460.4286,-3927750236.42857,1197964330.26429
8384382362.7143,2874408917.28571,1335828382.99124
9009157369.5714,-3200467069.57143,-8835465962.70805
7409733618.5714,577796695.42857,1411013878.87219
8166379403.7143,11390053.28571,7530996327.72118
7949504724.8571,1494307807.14286,-808374796.88421
8431550603.8571,-3864768380.85714,-1831962160.25664
7611555994.0000,2309723726.00000,1197964330.26429
7542501898.7143,2198166629.28571,1335828382.99124
6566367278.7143,2616644174.28571,-8835465962.70805
7628411189.8571,-5380843144.85714,1411013878.87219
7252482599.8571,441908190.14286,7530996327.72118
6940935314.7143,-4330065122.71429,-808374796.88421
6198639587.8571,5802450013.14286,-1831962160.25664
6817265065.4286,472514524.57143,1197964330.26429
7212938702.5714,346898829.42857,1335828382.99124
7664818875.1429,-3677877510.14286,-8835465962.70805
6433521895.5714,144424492.42857,1411013878.87219
5422792554.1429,5041313695.85714,7530996327.72118
5645286004.5714,128745395.42857,-808374796.88421
6130938467.4286,-2748927723.42857,-1831962160.25664
5405608216.2857,-5190934016.28571,1197964330.26429
4998076918.8571,4119214766.14286,1335828382.99124
4314586498.2857,3071922106.71429,-8835465962.70805
4528331887.0000,-3027697257.00000,1411013878.87219
4645756997.7143,2965630170.28571,7530996327.72118
3974612979.0000,-2985014523.00000,-808374796.88421
4454185278.0000,424043187.00000,-1831962160.25664
5002038163.2857,-3965388188.28571,1197964330.26429
3931839516.4286,487444037.57143,1335828382.99124
4747205748.4286,5996308949.57143,-8835465962.70805
4657430742.4286,678174084.57143,1411013878.87219
5167582933.4286,-5047586293.42857,7530996327.72118
5339513087.4286,1357648992.57143,-808374796.88421
4312677263.7143,-62873840.71429,-1831962160.25664
4428890357.0000,178824955.00000,1197964330.26429
4591927907.0000,1030866725.00000,1335828382.99124
4688127962.1429,-1132464030.14286,-8835465962.70805
4135274707.4286,2013821772.57143,1411013878.87219
3888322807.7143,-2627063317.71429,7530996327.72118
3848881550.5714,3521680915.42857,-808374796.88421
4364382882.1429,-3984552242.14286,-1831962160.25664
4352283887.8571,-1473231873.85714,1197964330.26429
4361987417.8571,984718414.14286,1335828382.99124
4214883071.2857,2949290181.71429,-8835465962.70805
4688236852.7143,1376166667.28571,1411013878.87219
5107738968.5714,-3778554768.57143,7530996327.72118
4578488893.8571,1762343146.14286,-808374796.88421
4085555444.8571,-392248334.85714,-1831962160.25664
4002744989.4286,1812821835.57143,1197964330.26429
4817037536.2857,-3175082227.28571,1335828382.99124
4343430513.4286,-629791403.42857,-8835465962.70805
3860842321.1429,1623888010.85714,1411013878.87219
3636681457.1429,3392550570.85714,7530996327.72118
4409664160.4286,-1384081280.42857,-808374796.88421
4444013201.5714,-4128823437.57143,-1831962160.25664
3756024147.0000,490416630.00000,1197964330.26429
2828085485.7143,4224748746.28571,1335828382.99124
3411235965.8571,542846432.14286,-8835465962.70805
3528900478.4286,-2860093528.42857,1411013878.87219
3241588112.2857,-2707926713.28571,7530996327.72118
2546598977.4857,4561037263.51429,-808374796.88421
2860587013.6286,-1721745661.62857,-1831962160.25664
3535370512.6286,-1300116298.62857,1197964330.26429
3954895672.3143,-1766985383.91429,1335828382.99124
3960639305.2000,2191359345.80000,-8835465962.70805
4359783484.8571,1032507958.14286,1411013878.87219
4557887550.9429,-1087550034.14286,7530996327.72118
5014710214.9429,2133131456.25714,-808374796.88421
4597242840.1286,-664392230.52857,-1831962160.25664
4565453697.9429,-943471021.34286,1197964330.26429
4741597585.1857,644071351.21429,1335828382.99124
3747347209.2000,-517620181.90000,-8835465962.70805
3328907249.4286,1840860198.27143,1411013878.87219
3392439365.2857,1310905362.21429,7530996327.72118
2767663405.2714,-2579574365.97143,-808374796.88421
2562717324.5143,-1558946433.31429,-1831962160.25664
2302450917.4143,1764256570.18571,1197964330.26429
2119350396.8571,-1107113180.55714,1335828382.99124
2326467026.9429,-531362564.94286,-8835465962.70805
2244989663.8286,1102912934.17143,1411013878.87219
2612678816.0714,808962267.52857,7530996327.72118
2474194505.3000,-836289055.40000,-808374796.88421
3145300258.5714,-2711870909.17143,-1831962160.25664
2853568202.4429,3786963350.85714,1197964330.26429
2880334412.0571,-2837487371.15714,1335828382.99124
2659875554.9571,3832969179.94286,-8835465962.70805
3301261827.6714,-1995483622.57143,1411013878.87219
2578372153.1714,1030632397.72857,7530996327.72118
3496722924.7000,-3402029474.50000,-808374796.88421
3520920316.8286,1402212941.57143,-1831962160.25664
4138440639.4857,-2558136807.68571,1197964330.26429
4064948589.1429,2406353852.45714,1335828382.99124
4222520917.1714,2439705562.62857,-8835465962.70805
4418793742.6429,1209626721.05714,1411013878.87219
4346250554.7857,-1251690356.28572,7530996327.72118
3648550040.1714,-2450850293.77143,-808374796.88421
2904555927.0286,3392487109.67143,-1831962160.25664
2919257713.1286,-1846756196.32857,1197964330.26429
3046044460.6143,-1458645621.31429,1335828382.99124
3005321636.9429,-1551053949.14286,-8835465962.70805
2680788850.7714,3050544115.62857,1411013878.87219
2747031788.7857,1235035642.11429,7530996327.72118
3065979119.4143,-2153339138.71429,-808374796.88421
2892374166.3286,1132939367.17143,-1831962160.25664
2500355836.0286,-964153753.12857,1197964330.26429
2191858606.2857,1628171547.41429,1335828382.99124
2885341027.2714,-2646308011.07143,-8835465962.70805
2640150379.0857,347054275.21429,1411013878.87219
2442909917.0571,-620323094.35714,7530996327.72118
2756523698.6714,3010493228.92857,-808374796.88421
3042225436.7571,-733246440.55714,-1831962160.25664
2825769268.0857,-2670250419.38571,1197964330.26429
2720269506.8429,3295057118.15714,1335828382.99124
2536446094.3286,-297500911.52857,-8835465962.70805
2937148954.0571,-1465137480.45714,1411013878.87219
3586126617.3571,-2502038123.35714,7530996327.72118
3413513717.9286,1066739322.07143,-808374796.88421
3096137724.1000,2017761290.20000,-1831962160.25664
3219963822.9429,1478398668.85714,1197964330.26429
3262258123.3429,1544778205.65714,1335828382.99124
2949468724.2429,-2932155498.24286,-8835465962.70805
2936191595.6286,-597397430.12857,1411013878.87219
2823003336.2429,-1442854739.44286,7530996327.72118
2934263418.8429,-643536172.54286,-808374796.88421
3268713672.8571,1752245441.14286,-1831962160.25664
3424143542.9714,481901133.12857,1197964330.26429
3966921044.8857,1618935862.31429,1335828382.99124
4185322723.8429,-1826857719.74286,-8835465962.70805
3919039771.5571,-492236515.25714,1411013878.87219
3970065302.1143,1209525808.08571,7530996327.72118
3620762706.6857,198776292.31429,-808374796.88421
3894126681.4571,-737148233.45714,-1831962160.25664
4017600995.4429,245622394.55714,1197964330.26429
3836362912.3429,-695624173.14286,1335828382.99124
3402120619.8286,869892207.67143,-8835465962.70805
2977868029.4286,1313255424.77143,1411013878.87219
2460146048.9714,1450778479.52857,7530996327.72118
2323373660.7714,-1543530709.37143,-808374796.88421
1982705884.5429,-1795495569.34286,-1831962160.25664
1927376348.8857,-1288206822.08571,1197964330.26429
2056180005.3286,127152016.47143,1335828382.99124
2019952912.5714,-132614518.67143,-8835465962.70805
2341412163.1143,1562404541.48571,1411013878.87219
2383094544.2286,2429455579.37143,7530996327.72118
2211307969.3143,-1685054667.21429,-808374796.88421
2468897602.5571,-31472533.55714,-1831962160.25664
1925426129.9714,-994479935.37143,1197964330.26429
1812535634.4857,-831709637.08571,1335828382.99124
1860706027.5571,1829759799.04286,-8835465962.70805
2160183000.3571,-2060666603.85714,1411013878.87219
2193578733.8286,1828737921.37143,7530996327.72118
2362787235.1143,-1499341181.51429,-808374796.88421
2378191862.7143,2155572015.88571,-1831962160.25664
2875509180.8000,-1710792851.90000,1197964330.26429
2392844981.0000,-227559474.60000,1335828382.99124
2394136765.8143,1404161453.98571,-8835465962.70805
1871024706.3000,1709712916.80000,1411013878.87219
2241445232.9143,-1597777976.31429,7530996327.72118
2027942481.7571,-1155453934.45714,-808374796.88421
1592896207.8000,-720916745.80000,-1831962160.25664
1238890196.9286,2518769818.27143,1197964330.26429
1337536603.1286,-666770354.82857,1335828382.99124
1299727346.2000,-546753044.10000,-8835465962.70805
1503560243.7429,-400864696.74286,1411013878.87219
1468897072.9286,-134704972.92857,7530996327.72118
1650383129.0286,-1042559380.22857,-808374796.88421
1594317497.3000,704492247.50000,-1831962160.25664
